iter	RMSE
3218	1694.824166
3219	1694.696479
3220	1694.61541
3221	1694.514913
3222	1694.446565
3223	1694.378455
3224	1694.321805
3225	1694.25719
3226	1694.209043
3227	1694.091085
3228	1693.996289
3229	1693.931058
3230	1693.85472
3231	1693.795639
3232	1693.651095
3233	1693.588929
3234	1693.533037
3235	1693.492959
3236	1693.419981
3237	1693.372294
3238	1693.322734
3239	1693.261883
3240	1693.221376
3241	1693.136433
3242	1693.079862
3243	1693.03138
3244	1692.958142
3245	1692.844142
3246	1692.809964
3247	1692.731643
3248	1692.589365
3249	1692.509886
3250	1692.444175
3251	1692.282663
3252	1692.234823
3253	1692.18686
3254	1692.125244
3255	1692.052993
3256	1691.94298
3257	1691.856704
3258	1691.785288
3259	1691.656586
3260	1691.605767
3261	1691.539718
3262	1691.459465
3263	1691.244068
3264	1691.036805
3265	1690.85007
3266	1690.80092
3267	1690.740402
3268	1690.698081
3269	1690.653823
3270	1690.583867
3271	1690.511551
3272	1690.508769
3273	1690.447999
3274	1690.372592
3275	1690.207678
3276	1690.162682
3277	1690.126394
3278	1689.950507
3279	1689.872961
3280	1689.756998
3281	1689.567763
3282	1689.512828
3283	1689.366829
3284	1689.33131
3285	1689.123086
3286	1689.06977
3287	1689.004711
3288	1688.966825
3289	1688.889294
3290	1688.768906
3291	1688.69863
3292	1688.643364
3293	1688.51648
3294	1688.476343
3295	1688.442319
3296	1688.370577
3297	1688.254269
3298	1688.168047
3299	1688.059415
3300	1687.885857
3301	1687.81615
3302	1687.75825
3303	1687.7058
3304	1687.653711
3305	1687.604892
3306	1687.563097
3307	1687.511731
3308	1687.440373
3309	1687.396151
3310	1687.333694
3311	1687.21792
3312	1687.072752
3313	1686.956537
3314	1686.887337
3315	1686.827405
3316	1686.705294
3317	1686.654629
3318	1686.569053
3319	1686.461348
3320	1686.348849
3321	1686.301507
3322	1686.251436
3323	1686.187117
3324	1686.119886
3325	1686.021126
3326	1685.942308
3327	1685.896774
3328	1685.737304
3329	1685.682304
3330	1685.649194
3331	1685.593767
3332	1685.48691
3333	1685.350874
3334	1685.303564
3335	1685.252675
3336	1685.070032
3337	1684.91837
3338	1684.882636
3339	1684.813472
3340	1684.697101
3341	1684.633876
3342	1684.531145
3343	1684.459843
3344	1684.386899
3345	1684.264186
3346	1684.061101
3347	1684.001616
3348	1683.90777
3349	1683.762985
3350	1683.708832
3351	1683.663662
3352	1683.612784
3353	1683.519584
3354	1683.469491
3355	1683.356488
3356	1683.248761
3357	1683.187971
3358	1683.144002
3359	1683.116308
3360	1683.0577
3361	1682.979412
3362	1682.880164
3363	1682.808306
3364	1682.701758
3365	1682.63779
3366	1682.593077
3367	1682.5158
3368	1682.421021
3369	1682.261281
3370	1682.162963
3371	1682.055342
3372	1681.936288
3373	1681.88007
3374	1681.841233
3375	1681.709034
3376	1681.635181
3377	1681.589165
3378	1681.562479
3379	1681.557312
3380	1681.446734
3381	1681.276201
3382	1681.219657
3383	1681.188284
3384	1681.061871
3385	1680.998935
3386	1680.819478
3387	1680.73768
3388	1680.692734
3389	1680.669501
3390	1680.538366
3391	1680.483257
3392	1680.311897
3393	1680.225145
3394	1680.033254
3395	1679.961274
3396	1679.912962
3397	1679.856554
3398	1679.803918
3399	1679.733754
3400	1679.581306
3401	1679.407906
3402	1679.343325
3403	1679.289516
3404	1679.208008
3405	1679.160647
3406	1679.09557
3407	1679.025803
3408	1678.983003
3409	1678.929304
3410	1678.848509
3411	1678.786708
3412	1678.684411
3413	1678.626745
3414	1678.574009
3415	1678.549894
3416	1678.496181
3417	1678.389177
3418	1678.334363
3419	1678.232526
3420	1678.168082
3421	1678.113931
3422	1678.054052
3423	1677.988871
3424	1677.936481
3425	1677.824872
3426	1677.757306
3427	1677.38153
3428	1677.333387
3429	1677.292372
3430	1677.249224
3431	1676.973608
3432	1676.837612
3433	1676.782564
3434	1676.741354
3435	1676.682767
3436	1676.52809
3437	1676.426387
3438	1676.34285
3439	1676.205583
3440	1676.158137
3441	1676.055314
3442	1675.999326
3443	1675.866972
3444	1675.786639
3445	1675.746746
3446	1675.322928
3447	1675.270149
3448	1675.201382
3449	1675.091909
3450	1675.053708
3451	1674.97712
3452	1674.89052
3453	1674.809957
3454	1674.755759
3455	1674.690938
3456	1674.625198
3457	1674.539434
3458	1674.273874
3459	1674.239134
3460	1674.211293
3461	1674.104442
3462	1674.07666
3463	1674.02891
3464	1673.962046
3465	1673.877775
3466	1673.759727
3467	1673.697676
3468	1673.616018
3469	1673.552008
3470	1673.513649
3471	1673.387146
3472	1673.249759
3473	1673.158243
3474	1673.078757
3475	1673.037761
3476	1672.912321
3477	1672.803249
3478	1672.742936
3479	1672.70902
3480	1672.655853
3481	1672.636725
3482	1672.590645
3483	1672.537291
3484	1672.4329
3485	1672.376607
3486	1672.35442
3487	1672.2675
3488	1672.208818
3489	1672.158753
3490	1672.073229
3491	1671.980792
3492	1671.920021
3493	1671.859064
3494	1671.773586
3495	1671.763314
3496	1671.660954
3497	1671.645178
3498	1671.569779
3499	1671.462943
3500	1671.393224
3501	1671.264725
3502	1671.244174
3503	1671.205335
3504	1671.14062
3505	1671.10447
3506	1671.047031
3507	1670.982739
3508	1670.886327
3509	1670.771738
3510	1670.701685
3511	1670.615536
3512	1670.572949
3513	1670.535379
3514	1670.503682
3515	1670.466294
3516	1670.387721
3517	1670.261532
3518	1670.199535
3519	1670.138638
3520	1670.094019
3521	1670.063355
3522	1670.003432
3523	1669.451171
3524	1669.247325
3525	1669.070524
3526	1669.049701
3527	1669.038983
3528	1668.973022
3529	1668.74486
3530	1668.687892
3531	1668.622038
3532	1668.515994
3533	1668.459018
3534	1668.378206
3535	1668.307316
3536	1668.262894
3537	1668.186362
3538	1668.095671
3539	1668.012819
3540	1667.907655
3541	1667.722499
3542	1667.6099
3543	1667.547559
3544	1667.494166
3545	1667.453094
3546	1667.41717
3547	1667.314482
3548	1667.272915
3549	1667.217245
3550	1667.126685
3551	1667.093268
3552	1667.059114
3553	1667.014413
3554	1666.956956
3555	1666.793466
3556	1666.648237
3557	1666.613829
3558	1666.567767
3559	1666.564025
3560	1666.519801
3561	1666.341668
3562	1666.255355
3563	1666.101122
3564	1666.031792
3565	1665.951783
3566	1665.832559
3567	1665.778191
3568	1665.678532
3569	1665.602065
3570	1665.487604
3571	1665.394925
3572	1665.353985
3573	1665.303284
3574	1665.274434
3575	1665.22545
3576	1665.150681
3577	1665.096168
3578	1665.037601
3579	1664.898665
3580	1664.841626
3581	1664.802945
3582	1664.764814
3583	1664.710473
3584	1664.652813
3585	1664.590178
3586	1664.529383
3587	1664.502177
3588	1664.430263
3589	1664.381745
3590	1664.319775
3591	1664.292505
3592	1664.209832
3593	1664.152586
3594	1664.099575
3595	1664.064132
3596	1663.988083
3597	1663.918173
3598	1663.865647
3599	1663.81785
3600	1663.509531
3601	1663.446606
3602	1663.376613
3603	1662.999124
3604	1662.910609
3605	1662.867456
3606	1662.812007
3607	1662.613803
3608	1662.537933
3609	1662.437834
3610	1662.372471
3611	1662.31553
3612	1662.233374
3613	1662.222244
3614	1662.169172
3615	1662.120157
3616	1662.047217
3617	1662.003734
3618	1661.886011
3619	1661.830592
3620	1661.728727
3621	1661.614307
3622	1661.540545
3623	1661.462903
3624	1661.361632
3625	1661.267061
3626	1661.086211
3627	1661.047257
3628	1661.003563
3629	1660.91168
3630	1660.87703
3631	1660.836902
3632	1660.773076
3633	1660.695337
3634	1660.688874
3635	1660.617164
3636	1660.57075
3637	1660.521073
3638	1660.490417
3639	1660.420975
3640	1660.310159
3641	1660.281161
3642	1660.215344
3643	1660.133145
3644	1660.089612
3645	1659.993861
3646	1659.957406
3647	1659.93536
3648	1659.866388
3649	1659.816013
3650	1659.792856
3651	1659.697519
3652	1659.64375
3653	1659.5529
3654	1659.512925
3655	1659.446954
3656	1659.379317
3657	1659.312417
3658	1659.15877
3659	1659.12205
3660	1659.075903
3661	1659.010346
3662	1658.959883
3663	1658.898881
3664	1658.862094
3665	1658.818836
3666	1658.632542
3667	1658.584347
3668	1658.485982
3669	1658.416333
3670	1658.317341
3671	1658.24109
3672	1658.203672
3673	1658.096715
3674	1657.961143
3675	1657.846278
3676	1657.802747
3677	1657.773335
3678	1657.763346
3679	1657.731466
3680	1657.704211
3681	1657.510022
3682	1657.40783
3683	1657.342947
3684	1657.296627
3685	1657.233837
3686	1657.196951
3687	1657.181099
3688	1657.118798
3689	1657.082342
3690	1657.014238
3691	1656.959396
3692	1656.823484
3693	1656.81059
3694	1656.773201
3695	1656.734886
3696	1656.631845
3697	1656.586739
3698	1656.537065
3699	1656.505039
3700	1656.441108
3701	1656.335333
3702	1656.313301
3703	1656.263558
3704	1656.168325
3705	1656.079816
3706	1656.029818
3707	1655.982165
3708	1655.791663
3709	1655.743694
3710	1655.697515
3711	1655.617871
3712	1655.529825
3713	1655.44264
3714	1655.362983
3715	1655.329576
3716	1655.266588
3717	1655.202794
3718	1655.128561
3719	1654.926225
3720	1654.884655
3721	1654.837525
3722	1654.763028
3723	1654.669254
3724	1654.600495
3725	1654.435969
3726	1654.364544
3727	1654.26982
3728	1654.186029
3729	1654.150249
3730	1654.047479
3731	1653.984875
3732	1653.871526
3733	1653.841611
3734	1653.81114
3735	1653.77492
3736	1653.721824
3737	1653.652531
3738	1653.571367
3739	1653.51845
3740	1653.491558
3741	1653.389675
3742	1653.362163
3743	1653.34955
3744	1653.260828
3745	1653.179211
3746	1653.127519
3747	1653.081204
3748	1653.023943
3749	1652.889192
3750	1652.828894
3751	1652.754802
3752	1652.753256
3753	1652.715528
3754	1652.671799
3755	1652.573639
3756	1652.541659
3757	1652.454192
3758	1652.368948
3759	1652.258396
3760	1652.202962
3761	1652.071548
3762	1652.005898
3763	1651.973908
3764	1651.93412
3765	1651.872673
3766	1651.824158
3767	1651.767658
3768	1651.720562
3769	1651.636332
3770	1651.590471
3771	1651.515766
3772	1651.456718
3773	1651.359227
3774	1651.311997
3775	1651.279498
3776	1651.202488
3777	1651.16002
3778	1651.108016
3779	1651.06115
3780	1650.95763
3781	1650.918066
3782	1650.868532
3783	1650.846612
3784	1650.810822
3785	1650.654526
3786	1650.581885
3787	1650.510478
3788	1650.457649
3789	1650.309496
3790	1650.258642
3791	1650.192673
3792	1650.130728
3793	1650.06624
3794	1650.030371
3795	1649.991404
3796	1649.931186
3797	1649.878215
3798	1649.817682
3799	1649.757706
3800	1649.674924
3801	1649.606453
3802	1649.558615
3803	1649.405671
3804	1649.3432
3805	1649.301861
3806	1649.252278
3807	1649.101227
3808	1649.052134
3809	1648.996965
3810	1648.957787
3811	1648.868643
3812	1648.825308
3813	1648.740992
3814	1648.677938
3815	1648.609798
3816	1648.596281
3817	1648.542832
3818	1648.509287
3819	1648.457944
3820	1648.407033
3821	1648.043731
3822	1647.983194
3823	1647.937169
3824	1647.905348
3825	1647.878612
3826	1647.706467
3827	1647.642195
3828	1647.624885
3829	1647.578354
3830	1647.505329
3831	1647.377262
3832	1647.327001
3833	1647.195259
3834	1647.148902
3835	1647.05395
3836	1646.997472
3837	1646.89258
3838	1646.871104
3839	1646.767756
3840	1646.709841
3841	1646.680851
3842	1646.642922
3843	1646.564703
3844	1646.511126
3845	1646.483251
3846	1646.462453
3847	1646.21987
3848	1646.068169
3849	1646.029667
3850	1645.964956
3851	1645.946636
3852	1645.91726
3853	1645.893784
3854	1645.844782
3855	1645.737829
3856	1645.638695
3857	1645.538251
3858	1645.418232
3859	1645.353125
3860	1645.333369
3861	1645.306343
3862	1645.215696
3863	1645.052282
3864	1644.988651
3865	1644.917686
3866	1644.817011
3867	1644.772576
3868	1644.700172
3869	1644.693956
3870	1644.663813
3871	1644.608123
3872	1644.551872
3873	1644.425317
3874	1644.313111
3875	1644.277614
3876	1644.195117
3877	1644.123309
3878	1644.088802
3879	1644.035891
3880	1643.910975
3881	1643.909171
3882	1643.883304
3883	1643.810114
3884	1643.763164
3885	1643.681449
3886	1643.481186
3887	1643.421165
3888	1643.381481
3889	1643.314303
3890	1643.256577
3891	1643.240777
3892	1643.177574
3893	1643.08345
3894	1643.058565
3895	1643.00083
3896	1642.953981
3897	1642.896927
3898	1642.86115
3899	1642.825124
3900	1642.759043
3901	1642.688355
3902	1642.654129
3903	1642.579454
3904	1642.441357
3905	1642.335987
3906	1642.275986
3907	1642.13805
3908	1642.081154
3909	1642.029361
3910	1641.954346
3911	1641.903483
3912	1641.703252
3913	1641.66994
3914	1641.584074
3915	1641.530521
3916	1641.459531
3917	1641.335165
3918	1641.213469
3919	1641.174479
3920	1641.135987
3921	1641.087029
3922	1641.026671
3923	1640.981074
3924	1640.943823
3925	1640.845771
3926	1640.803097
3927	1640.75712
3928	1640.624913
3929	1640.558182
3930	1640.523352
3931	1640.459733
3932	1640.360966
3933	1640.289114
3934	1640.244245
3935	1640.174258
3936	1640.116983
3937	1640.100279
3938	1640.041942
3939	1639.949009
3940	1639.891227
3941	1639.846596
3942	1639.801714
3943	1639.721734
3944	1639.61993
3945	1639.545926
3946	1639.491559
3947	1639.389928
3948	1639.363989
3949	1639.339297
3950	1639.252124
3951	1639.192571
3952	1639.10277
3953	1639.056683
3954	1639.034232
3955	1639.002051
3956	1638.937375
3957	1638.89621
3958	1638.730482
3959	1638.683199
3960	1638.56143
3961	1638.523251
3962	1638.484571
3963	1638.431542
3964	1638.355737
3965	1638.303702
3966	1638.242867
3967	1638.175103
3968	1638.045621
3969	1638.03183
3970	1637.924616
3971	1637.863081
3972	1637.818956
3973	1637.762659
3974	1637.683079
3975	1637.602309
3976	1637.530337
3977	1637.259647
3978	1637.214195
3979	1637.125035
3980	1637.084824
3981	1636.911356
3982	1636.828425
3983	1636.784522
3984	1636.7305
3985	1636.486038
3986	1636.435817
3987	1636.406771
3988	1636.378161
3989	1636.326313
3990	1636.243039
3991	1636.14558
3992	1636.048677
3993	1636.012438
3994	1635.949831
3995	1635.885221
3996	1635.761995
3997	1635.733436
3998	1635.690379
3999	1635.676755
4000	1635.551512
4001	1635.51745
4002	1635.4807
4003	1635.375944
4004	1635.310562
4005	1635.258117
4006	1635.160974
4007	1635.069451
4008	1635.008058
4009	1634.983801
4010	1634.934596
4011	1634.639152
4012	1634.571739
4013	1634.522898
4014	1634.465675
4015	1634.336837
4016	1634.313257
4017	1634.232133
4018	1634.117351
4019	1634.028272
4020	1633.982167
4021	1633.928804
4022	1633.87963
4023	1633.828703
4024	1633.785846
4025	1633.704195
4026	1633.669844
4027	1633.630987
4028	1633.584996
4029	1633.458216
4030	1633.330551
4031	1633.255011
4032	1633.218397
4033	1633.151614
4034	1633.063484
4035	1632.941359
4036	1632.891592
4037	1632.831495
4038	1632.779158
4039	1632.733018
4040	1632.646744
4041	1632.614562
4042	1632.581565
4043	1632.471176
4044	1632.387267
4045	1632.339488
4046	1632.280936
4047	1632.236848
4048	1632.184993
4049	1632.09775
4050	1632.012445
4051	1631.93891
4052	1631.870948
4053	1631.83825
4054	1631.768341
4055	1631.64662
4056	1631.598505
4057	1631.562794
4058	1631.504653
4059	1631.470945
4060	1631.43874
4061	1631.385606
4062	1631.354214
4063	1631.272629
4064	1631.193046
4065	1631.143351
4066	1631.092527
4067	1631.008736
4068	1630.945435
4069	1630.889026
4070	1630.842394
4071	1630.769747
4072	1630.673653
4073	1630.52715
4074	1630.452796
4075	1630.43474
4076	1630.368972
4077	1630.300317
4078	1630.227709
4079	1630.195605
4080	1630.168516
4081	1630.113335
4082	1629.977192
4083	1629.938937
4084	1629.912973
4085	1629.761698
4086	1629.724441
4087	1629.711269
4088	1629.600748
4089	1629.563488
4090	1629.487899
4091	1629.400135
4092	1629.355342
4093	1629.287334
4094	1629.260921
4095	1629.231684
4096	1629.21694
4097	1629.129852
4098	1629.067106
4099	1628.927236
4100	1628.868937
4101	1628.809193
4102	1628.798524
4103	1628.758484
4104	1628.676832
4105	1628.625178
4106	1628.580552
4107	1628.520923
4108	1628.486337
4109	1628.41641
4110	1628.370648
4111	1628.280753
4112	1628.229525
4113	1628.143452
4114	1628.105782
4115	1628.043436
4116	1627.996282
4117	1627.981778
4118	1627.916727
4119	1627.876916
4120	1627.836979
4121	1627.729659
4122	1627.68212
4123	1627.640859
4124	1627.594008
4125	1627.528753
4126	1627.440004
4127	1627.400496
4128	1627.358914
4129	1627.304014
4130	1627.236863
4131	1627.193393
4132	1627.146403
4133	1627.09803
4134	1627.033634
4135	1626.947498
4136	1626.831762
4137	1626.80732
4138	1626.74838
4139	1626.698675
4140	1626.668638
4141	1626.59084
4142	1626.547289
4143	1626.481301
4144	1626.392747
4145	1626.372257
4146	1626.216504
4147	1626.144719
4148	1625.989133
4149	1625.975994
4150	1625.960528
4151	1625.940033
4152	1625.852456
4153	1625.805993
4154	1625.747142
4155	1625.683511
4156	1625.64176
4157	1625.510713
4158	1625.460593
4159	1625.402799
4160	1625.316388
4161	1625.228776
4162	1625.194686
4163	1625.157325
4164	1625.105056
4165	1625.028756
4166	1624.954843
4167	1624.89659
4168	1624.852428
4169	1624.77599
4170	1624.73151
4171	1624.682561
4172	1624.639463
4173	1624.589001
4174	1624.539986
4175	1624.478321
4176	1624.3794
4177	1624.329874
4178	1624.29822
4179	1624.245042
4180	1624.216596
4181	1624.128044
4182	1624.07656
4183	1624.047733
4184	1623.923859
4185	1623.865318
4186	1623.821694
4187	1623.806334
4188	1623.726133
4189	1623.678665
4190	1623.6317
4191	1623.571448
4192	1623.531468
4193	1623.47518
4194	1623.412656
4195	1623.391877
4196	1623.358693
4197	1623.162283
4198	1623.10214
4199	1623.090112
4200	1623.062275
4201	1622.994444
4202	1622.85361
4203	1622.834147
4204	1622.793897
4205	1622.761078
4206	1622.717866
4207	1622.64328
4208	1622.605482
4209	1622.528246
4210	1622.444075
4211	1622.39846
4212	1622.33747
4213	1622.29267
4214	1622.262048
4215	1622.197334
4216	1622.153287
4217	1622.079369
4218	1622.048301
4219	1621.999398
4220	1621.939212
4221	1621.718552
4222	1621.681867
4223	1621.640832
4224	1621.564874
4225	1621.505806
4226	1621.432552
4227	1621.390754
4228	1621.32153
4229	1621.301417
4230	1621.258481
4231	1621.142402
4232	1621.115289
4233	1621.073609
4234	1621.038486
4235	1620.94831
4236	1620.902463
4237	1620.868283
4238	1620.824578
4239	1620.780683
4240	1620.715659
4241	1620.602884
4242	1620.575068
4243	1620.524353
4244	1620.480513
4245	1620.452064
4246	1620.411629
4247	1620.386395
4248	1620.339713
4249	1620.298139
4250	1620.259782
4251	1620.177323
4252	1620.140288
4253	1620.100349
4254	1620.0647
4255	1619.970179
4256	1619.930426
4257	1619.915723
4258	1619.85912
4259	1619.815956
4260	1619.772034
4261	1619.719401
4262	1619.688919
4263	1619.583142
4264	1619.536373
4265	1619.514598
4266	1619.477863
4267	1619.410135
4268	1619.377374
4269	1619.342025
4270	1619.294302
4271	1619.10687
4272	1619.060087
4273	1619.046513
4274	1619.025552
4275	1618.972201
4276	1618.857221
4277	1618.753726
4278	1618.620353
4279	1618.477623
4280	1618.414021
4281	1618.357934
4282	1618.293191
4283	1618.229645
4284	1618.171846
4285	1618.120551
4286	1618.061421
4287	1617.99913
4288	1617.974428
4289	1617.954211
4290	1617.918388
4291	1617.869233
4292	1617.81458
4293	1617.752153
4294	1617.647324
4295	1617.613769
4296	1617.487823
4297	1617.42867
4298	1617.270286
4299	1617.204614
4300	1617.183756
4301	1617.121051
4302	1617.077498
4303	1617.025853
4304	1616.96074
4305	1616.68882
4306	1616.656447
4307	1616.614146
4308	1616.548891
4309	1616.446829
4310	1616.36133
4311	1616.313962
4312	1616.250781
4313	1616.200311
4314	1616.104046
4315	1616.038454
4316	1615.888283
4317	1615.846278
4318	1615.828755
4319	1615.765682
4320	1615.697102
4321	1615.657624
4322	1615.591254
4323	1615.517478
4324	1615.482234
4325	1615.437372
4326	1615.432373
4327	1615.400291
4328	1615.371562
4329	1615.287842
4330	1615.058742
4331	1615.018235
4332	1614.94975
4333	1614.901897
4334	1614.838725
4335	1614.780234
4336	1614.713955
4337	1614.677427
4338	1614.635328
4339	1614.597596
4340	1614.520863
4341	1614.472238
4342	1614.445519
4343	1614.405249
4344	1614.363649
4345	1614.310967
4346	1614.263159
4347	1614.201798
4348	1614.090785
4349	1614.04297
4350	1614.000917
4351	1613.973431
4352	1613.933339
4353	1613.879566
4354	1613.841247
4355	1613.80926
4356	1613.754216
4357	1613.717413
4358	1613.622711
4359	1613.590023
4360	1613.536302
4361	1613.430755
4362	1613.359415
4363	1613.259432
4364	1613.135237
4365	1613.103743
4366	1613.067369
4367	1613.02377
4368	1612.978269
4369	1612.937773
4370	1612.897149
4371	1612.872495
4372	1612.781419
4373	1612.765447
4374	1612.662829
4375	1612.607492
4376	1612.579094
4377	1612.526988
4378	1612.497003
4379	1612.476211
4380	1612.443373
4381	1612.401659
4382	1612.364571
4383	1612.286464
4384	1612.22731
4385	1612.174748
4386	1612.129286
4387	1612.012677
4388	1611.994224
4389	1611.905635
4390	1611.847799
4391	1611.845009
4392	1611.759329
4393	1611.742015
4394	1611.698634
4395	1611.634384
4396	1611.564868
4397	1611.540194
4398	1611.512918
4399	1611.486721
4400	1611.44365
4401	1611.431978
4402	1611.392712
4403	1611.287088
4404	1611.227517
4405	1611.133049
4406	1611.067698
4407	1611.040161
4408	1611.00482
4409	1610.949616
4410	1610.913448
4411	1610.877976
4412	1610.825307
4413	1610.778791
4414	1610.736527
4415	1610.702638
4416	1610.641649
4417	1610.474092
4418	1610.450226
4419	1610.327592
4420	1610.263669
4421	1610.215169
4422	1610.148575
4423	1610.086803
4424	1610.031632
4425	1609.990935
4426	1609.948078
4427	1609.892838
4428	1609.835311
4429	1609.792767
4430	1609.75689
4431	1609.725902
4432	1609.693897
4433	1609.551263
4434	1609.463683
4435	1609.342879
4436	1609.295432
4437	1609.246141
4438	1609.202692
4439	1609.105183
4440	1609.014592
4441	1608.94941
4442	1608.90608
4443	1608.894009
4444	1608.84909
4445	1608.786442
4446	1608.756515
4447	1608.701362
4448	1608.654149
4449	1608.615387
4450	1608.547011
4451	1608.421372
4452	1608.333476
4453	1608.262736
4454	1608.189514
4455	1608.083553
4456	1608.052532
4457	1607.999452
4458	1607.963217
4459	1607.91859
4460	1607.869892
4461	1607.781712
4462	1607.736444
4463	1607.661545
4464	1607.632296
4465	1607.56941
4466	1607.521338
4467	1607.4739
4468	1607.438925
4469	1607.32611
