iter	Passed	Remaining
3190	34601	13868
3191	34614	13858
3192	34626	13848
3193	34637	13837
3194	34648	13826
3195	34660	13816
3196	34671	13805
3197	34681	13794
3198	34692	13783
3199	34702	13772
3200	34713	13761
3201	34723	13750
3202	34733	13739
3203	34744	13728
3204	34755	13717
3205	34765	13706
3206	34775	13695
3207	34785	13684
3208	34797	13674
3209	34810	13663
3210	34822	13653
3211	34833	13642
3212	34845	13632
3213	34856	13621
3214	34866	13610
3215	34876	13599
3216	34887	13588
3217	34897	13577
3218	34908	13566
3219	34918	13555
3220	34929	13544
3221	34939	13533
3222	34950	13522
3223	34961	13511
3224	34972	13500
3225	34983	13490
3226	34994	13479
3227	35004	13468
3228	35015	13457
3229	35025	13446
3230	35036	13435
3231	35047	13424
3232	35058	13413
3233	35069	13403
3234	35080	13392
3235	35090	13381
3236	35101	13370
3237	35111	13359
3238	35121	13348
3239	35131	13337
3240	35141	13325
3241	35152	13315
3242	35163	13304
3243	35173	13292
3244	35183	13281
3245	35193	13270
3246	35204	13260
3247	35215	13249
3248	35225	13237
3249	35235	13226
3250	35246	13215
3251	35256	13205
3252	35267	13194
3253	35277	13183
3254	35288	13172
3255	35298	13160
3256	35309	13150
3257	35319	13139
3258	35329	13128
3259	35339	13116
3260	35350	13105
3261	35360	13094
3262	35370	13083
3263	35380	13072
3264	35391	13061
3265	35401	13050
3266	35412	13039
3267	35423	13029
3268	35435	13018
3269	35446	13007
3270	35457	12996
3271	35467	12985
3272	35477	12974
3273	35489	12964
3274	35500	12953
3275	35511	12943
3276	35523	12932
3277	35534	12921
3278	35546	12911
3279	35558	12900
3280	35569	12890
3281	35581	12879
3282	35592	12868
3283	35603	12858
3284	35614	12847
3285	35626	12836
3286	35637	12826
3287	35648	12815
3288	35659	12804
3289	35671	12794
3290	35682	12783
3291	35693	12772
3292	35703	12761
3293	35714	12750
3294	35724	12739
3295	35734	12728
3296	35745	12717
3297	35755	12706
3298	35767	12696
3299	35779	12685
3300	35789	12674
3301	35799	12663
3302	35809	12652
3303	35820	12641
3304	35830	12630
3305	35840	12619
3306	35850	12607
3307	35861	12596
3308	35872	12586
3309	35883	12575
3310	35893	12564
3311	35903	12553
3312	35913	12542
3313	35924	12531
3314	35934	12520
3315	35944	12509
3316	35954	12498
3317	35965	12487
3318	35975	12475
3319	35986	12465
3320	35997	12454
3321	36007	12443
3322	36017	12432
3323	36027	12421
3324	36037	12409
3325	36048	12398
3326	36058	12387
3327	36068	12376
3328	36078	12365
3329	36088	12354
3330	36100	12344
3331	36111	12333
3332	36122	12322
3333	36133	12311
3334	36144	12301
3335	36155	12290
3336	36166	12279
3337	36177	12268
3338	36188	12258
3339	36199	12246
3340	36210	12236
3341	36220	12225
3342	36230	12214
3343	36241	12203
3344	36251	12192
3345	36261	12181
3346	36271	12170
3347	36281	12159
3348	36292	12147
3349	36302	12136
3350	36312	12125
3351	36324	12115
3352	36334	12104
3353	36344	12093
3354	36354	12082
3355	36365	12071
3356	36375	12060
3357	36386	12049
3358	36396	12038
3359	36406	12027
3360	36416	12015
3361	36426	12005
3362	36437	11994
3363	36447	11983
3364	36458	11972
3365	36468	11961
3366	36480	11950
3367	36490	11939
3368	36500	11928
3369	36510	11917
3370	36521	11906
3371	36531	11895
3372	36542	11884
3373	36553	11873
3374	36563	11862
3375	36573	11851
3376	36583	11840
3377	36594	11829
3378	36604	11818
3379	36615	11807
3380	36625	11796
3381	36636	11785
3382	36646	11775
3383	36657	11764
3384	36668	11753
3385	36678	11742
3386	36688	11731
3387	36698	11720
3388	36708	11709
3389	36719	11698
3390	36729	11687
3391	36740	11676
3392	36750	11665
3393	36761	11654
3394	36772	11643
3395	36784	11633
3396	36795	11622
3397	36805	11611
3398	36815	11600
3399	36826	11589
3400	36836	11578
3401	36846	11567
3402	36856	11556
3403	36867	11545
3404	36879	11534
3405	36891	11524
3406	36903	11514
3407	36914	11503
3408	36925	11492
3409	36936	11481
3410	36947	11471
3411	36958	11460
3412	36969	11449
3413	36979	11438
3414	36990	11427
3415	37001	11416
3416	37011	11405
3417	37022	11394
3418	37032	11383
3419	37043	11373
3420	37054	11362
3421	37064	11351
3422	37075	11340
3423	37085	11329
3424	37097	11318
3425	37108	11307
3426	37119	11297
3427	37129	11286
3428	37139	11275
3429	37149	11264
3430	37160	11253
3431	37170	11242
3432	37180	11231
3433	37191	11220
3434	37201	11209
3435	37213	11198
3436	37223	11187
3437	37233	11176
3438	37244	11165
3439	37255	11154
3440	37265	11144
3441	37275	11132
3442	37286	11121
3443	37296	11110
3444	37306	11100
3445	37317	11089
3446	37327	11078
3447	37338	11067
3448	37349	11056
3449	37359	11045
3450	37369	11034
3451	37380	11023
3452	37390	11012
3453	37400	11001
3454	37410	10990
3455	37420	10979
3456	37431	10968
3457	37441	10957
3458	37452	10946
3459	37464	10936
3460	37475	10925
3461	37485	10914
3462	37495	10903
3463	37506	10892
3464	37516	10881
3465	37526	10870
3466	37536	10859
3467	37546	10848
3468	37557	10837
3469	37567	10826
3470	37579	10815
3471	37590	10805
3472	37600	10794
3473	37611	10783
3474	37621	10772
3475	37631	10761
3476	37642	10750
3477	37652	10739
3478	37662	10728
3479	37673	10717
3480	37684	10706
3481	37696	10696
3482	37707	10685
3483	37718	10674
3484	37729	10663
3485	37740	10653
3486	37751	10642
3487	37762	10631
3488	37773	10620
3489	37784	10610
3490	37795	10599
3491	37806	10588
3492	37817	10577
3493	37827	10566
3494	37837	10555
3495	37848	10544
3496	37858	10533
3497	37868	10522
3498	37879	10511
3499	37889	10500
3500	37900	10490
3501	37912	10479
3502	37922	10468
3503	37934	10457
3504	37944	10447
3505	37956	10436
3506	37966	10425
3507	37977	10414
3508	37988	10403
3509	37999	10393
3510	38010	10382
3511	38022	10371
3512	38032	10360
3513	38042	10349
3514	38052	10338
3515	38062	10327
3516	38072	10316
3517	38083	10305
3518	38093	10294
3519	38104	10283
3520	38114	10272
3521	38124	10261
3522	38134	10250
3523	38146	10240
3524	38159	10229
3525	38170	10219
3526	38181	10208
3527	38191	10197
3528	38201	10186
3529	38212	10175
3530	38222	10164
3531	38234	10154
3532	38245	10143
3533	38257	10132
3534	38269	10122
3535	38280	10111
3536	38291	10100
3537	38302	10089
3538	38314	10079
3539	38327	10069
3540	38339	10058
3541	38352	10048
3542	38364	10037
3543	38377	10027
3544	38388	10016
3545	38398	10005
3546	38408	9994
3547	38418	9983
3548	38428	9972
3549	38439	9961
3550	38449	9950
3551	38460	9939
3552	38470	9928
3553	38480	9917
3554	38491	9907
3555	38501	9896
3556	38512	9885
3557	38522	9874
3558	38533	9863
3559	38543	9852
3560	38555	9841
3561	38566	9831
3562	38577	9820
3563	38588	9809
3564	38598	9798
3565	38609	9787
3566	38619	9776
3567	38630	9765
3568	38641	9755
3569	38653	9744
3570	38665	9733
3571	38676	9723
3572	38687	9712
3573	38697	9701
3574	38707	9690
3575	38718	9679
3576	38728	9668
3577	38739	9657
3578	38749	9646
3579	38760	9635
3580	38770	9624
3581	38780	9614
3582	38791	9603
3583	38801	9592
3584	38811	9581
3585	38821	9570
3586	38832	9559
3587	38842	9548
3588	38854	9537
3589	38864	9526
3590	38874	9515
3591	38884	9504
3592	38894	9493
3593	38904	9482
3594	38915	9471
3595	38925	9460
3596	38935	9449
3597	38945	9438
3598	38956	9427
3599	38968	9417
3600	38978	9406
3601	38989	9395
3602	39000	9384
3603	39011	9374
3604	39022	9363
3605	39034	9352
3606	39045	9341
3607	39056	9331
3608	39067	9320
3609	39079	9309
3610	39089	9298
3611	39099	9287
3612	39110	9276
3613	39120	9265
3614	39130	9254
3615	39140	9243
3616	39150	9232
3617	39161	9222
3618	39171	9211
3619	39182	9200
3620	39194	9189
3621	39204	9178
3622	39215	9167
3623	39225	9157
3624	39236	9146
3625	39246	9135
3626	39256	9124
3627	39266	9113
3628	39277	9102
3629	39287	9091
3630	39298	9080
3631	39309	9069
3632	39321	9059
3633	39331	9048
3634	39341	9037
3635	39351	9026
3636	39361	9015
3637	39371	9004
3638	39381	8993
3639	39391	8982
3640	39402	8971
3641	39413	8960
3642	39423	8949
3643	39434	8938
3644	39445	8927
3645	39456	8917
3646	39466	8906
3647	39476	8895
3648	39486	8884
3649	39496	8873
3650	39506	8862
3651	39516	8851
3652	39528	8840
3653	39539	8829
3654	39549	8818
3655	39559	8807
3656	39570	8797
3657	39580	8786
3658	39590	8775
3659	39600	8764
3660	39610	8753
3661	39621	8742
3662	39632	8731
3663	39642	8720
3664	39653	8709
3665	39664	8698
3666	39676	8688
3667	39686	8677
3668	39697	8666
3669	39707	8655
3670	39720	8645
3671	39732	8634
3672	39744	8624
3673	39756	8613
3674	39768	8603
3675	39780	8592
3676	39792	8581
3677	39804	8571
3678	39815	8560
3679	39828	8550
3680	39839	8539
3681	39850	8528
3682	39862	8518
3683	39873	8507
3684	39884	8496
3685	39894	8485
3686	39904	8474
3687	39915	8463
3688	39925	8452
3689	39935	8441
3690	39945	8430
3691	39956	8419
3692	39966	8408
3693	39977	8398
3694	39988	8387
3695	39999	8376
3696	40010	8365
3697	40021	8355
3698	40031	8344
3699	40044	8333
3700	40056	8322
3701	40068	8312
3702	40079	8301
3703	40090	8290
3704	40101	8279
3705	40111	8269
3706	40122	8258
3707	40133	8247
3708	40143	8236
3709	40153	8225
3710	40163	8214
3711	40174	8203
3712	40184	8192
3713	40195	8181
3714	40205	8171
3715	40217	8160
3716	40228	8149
3717	40238	8138
3718	40249	8127
3719	40259	8116
3720	40269	8105
3721	40279	8094
3722	40290	8083
3723	40299	8072
3724	40310	8062
3725	40320	8051
3726	40331	8040
3727	40342	8029
3728	40353	8018
3729	40363	8007
3730	40374	7997
3731	40385	7986
3732	40396	7975
3733	40406	7964
3734	40416	7953
3735	40426	7942
3736	40438	7931
3737	40449	7921
3738	40460	7910
3739	40471	7899
3740	40481	7888
3741	40492	7877
3742	40502	7866
3743	40513	7855
3744	40523	7845
3745	40533	7834
3746	40543	7823
3747	40554	7812
3748	40565	7801
3749	40576	7790
3750	40587	7779
3751	40598	7769
3752	40609	7758
3753	40620	7747
3754	40630	7736
3755	40641	7725
3756	40651	7714
3757	40663	7704
3758	40675	7693
3759	40687	7683
3760	40700	7672
3761	40712	7661
3762	40724	7651
3763	40735	7640
3764	40746	7629
3765	40757	7618
3766	40767	7608
3767	40778	7597
3768	40791	7586
3769	40801	7575
3770	40812	7565
3771	40823	7554
3772	40836	7543
3773	40848	7533
3774	40858	7522
3775	40870	7511
3776	40881	7500
3777	40892	7490
3778	40902	7479
3779	40912	7468
3780	40923	7457
3781	40933	7446
3782	40943	7435
3783	40953	7424
3784	40964	7413
3785	40974	7402
3786	40984	7391
3787	40994	7380
3788	41005	7369
3789	41015	7359
3790	41026	7348
3791	41036	7337
3792	41047	7326
3793	41058	7315
3794	41069	7304
3795	41080	7293
3796	41090	7283
3797	41101	7272
3798	41111	7261
3799	41122	7250
3800	41133	7239
3801	41144	7228
3802	41155	7218
3803	41165	7207
3804	41176	7196
3805	41187	7185
3806	41197	7174
3807	41208	7163
3808	41219	7153
3809	41229	7142
3810	41240	7131
3811	41250	7120
3812	41262	7109
3813	41274	7099
3814	41286	7088
3815	41296	7077
3816	41306	7066
3817	41317	7055
3818	41327	7044
3819	41337	7033
3820	41348	7023
3821	41358	7012
3822	41368	7001
3823	41379	6990
3824	41390	6979
3825	41400	6968
3826	41411	6957
3827	41421	6946
3828	41433	6936
3829	41443	6925
3830	41453	6914
3831	41463	6903
3832	41473	6892
3833	41486	6881
3834	41498	6871
3835	41509	6860
3836	41521	6849
3837	41533	6839
3838	41544	6828
3839	41556	6817
3840	41568	6807
3841	41578	6796
3842	41589	6785
3843	41599	6774
3844	41609	6763
3845	41621	6752
3846	41631	6742
3847	41641	6731
3848	41652	6720
3849	41662	6709
3850	41672	6698
3851	41682	6687
3852	41693	6676
3853	41703	6665
3854	41713	6654
3855	41723	6643
3856	41733	6632
3857	41744	6621
3858	41754	6611
3859	41766	6600
3860	41778	6589
3861	41790	6579
3862	41801	6568
3863	41811	6557
3864	41821	6546
3865	41837	6536
3866	41849	6525
3867	41859	6514
3868	41872	6504
3869	41883	6493
3870	41893	6482
3871	41904	6471
3872	41914	6460
3873	41925	6450
3874	41935	6439
3875	41945	6428
3876	41955	6417
3877	41965	6406
3878	41977	6395
3879	41988	6384
3880	41998	6373
3881	42008	6363
3882	42019	6352
3883	42029	6341
3884	42039	6330
3885	42049	6319
3886	42060	6308
3887	42070	6297
3888	42080	6286
3889	42092	6276
3890	42103	6265
3891	42113	6254
3892	42124	6243
3893	42134	6232
3894	42144	6221
3895	42155	6210
3896	42165	6199
3897	42176	6189
3898	42186	6178
3899	42197	6167
3900	42208	6156
3901	42220	6145
3902	42231	6135
3903	42242	6124
3904	42254	6113
3905	42266	6102
3906	42276	6092
3907	42287	6081
3908	42298	6070
3909	42309	6059
3910	42322	6049
3911	42333	6038
3912	42344	6027
3913	42355	6016
3914	42367	6006
3915	42378	5995
3916	42388	5984
3917	42399	5973
3918	42411	5962
3919	42422	5952
3920	42433	5941
3921	42445	5930
3922	42456	5919
3923	42467	5909
3924	42477	5898
3925	42488	5887
3926	42498	5876
3927	42509	5865
3928	42519	5854
3929	42529	5843
3930	42539	5832
3931	42551	5822
3932	42564	5811
3933	42574	5800
3934	42584	5789
3935	42594	5778
3936	42605	5768
3937	42616	5757
3938	42628	5746
3939	42638	5735
3940	42648	5724
3941	42658	5713
3942	42670	5703
3943	42680	5692
3944	42691	5681
3945	42701	5670
3946	42712	5659
3947	42722	5648
3948	42732	5637
3949	42743	5626
3950	42753	5616
3951	42764	5605
3952	42775	5594
3953	42785	5583
3954	42796	5572
3955	42806	5561
3956	42817	5550
3957	42827	5540
3958	42837	5529
3959	42847	5518
3960	42858	5507
3961	42868	5496
3962	42879	5485
3963	42889	5474
3964	42900	5464
3965	42912	5453
3966	42923	5442
3967	42934	5431
3968	42945	5420
3969	42957	5410
3970	42967	5399
3971	42978	5388
3972	42989	5377
3973	43000	5366
3974	43010	5356
3975	43022	5345
3976	43033	5334
3977	43043	5323
3978	43053	5312
3979	43063	5301
3980	43073	5290
3981	43084	5280
3982	43094	5269
3983	43105	5258
3984	43117	5247
3985	43129	5236
3986	43140	5226
3987	43151	5215
3988	43162	5204
3989	43172	5193
3990	43182	5182
3991	43194	5172
3992	43205	5161
3993	43216	5150
3994	43228	5139
3995	43239	5129
3996	43251	5118
3997	43263	5107
3998	43275	5096
3999	43287	5086
4000	43298	5075
4001	43309	5064
4002	43320	5053
4003	43331	5043
4004	43341	5032
4005	43351	5021
4006	43362	5010
4007	43373	4999
4008	43384	4988
4009	43394	4977
4010	43406	4967
4011	43417	4956
4012	43427	4945
4013	43437	4934
4014	43447	4923
4015	43458	4912
4016	43468	4901
4017	43478	4891
4018	43489	4880
4019	43500	4869
4020	43510	4858
4021	43520	4847
4022	43531	4836
4023	43541	4825
4024	43551	4815
4025	43561	4804
4026	43571	4793
4027	43582	4782
4028	43592	4771
4029	43602	4760
4030	43613	4749
4031	43624	4738
4032	43634	4728
4033	43645	4717
4034	43656	4706
4035	43667	4695
4036	43677	4684
4037	43688	4673
4038	43698	4663
4039	43708	4652
4040	43718	4641
4041	43729	4630
4042	43740	4619
4043	43750	4608
4044	43760	4597
4045	43771	4587
4046	43782	4576
4047	43792	4565
4048	43802	4554
4049	43812	4543
4050	43823	4532
4051	43833	4521
4052	43844	4511
4053	43855	4500
4054	43865	4489
4055	43876	4478
4056	43888	4467
4057	43899	4457
4058	43910	4446
4059	43922	4435
4060	43934	4424
4061	43945	4414
4062	43956	4403
4063	43967	4392
4064	43979	4381
4065	43989	4370
4066	44000	4360
4067	44011	4349
4068	44021	4338
4069	44032	4327
4070	44043	4316
4071	44054	4305
4072	44065	4295
4073	44076	4284
4074	44090	4273
4075	44100	4262
4076	44112	4252
4077	44123	4241
4078	44134	4230
4079	44145	4219
4080	44156	4208
4081	44166	4198
4082	44177	4187
4083	44188	4176
4084	44200	4165
4085	44211	4154
4086	44223	4144
4087	44234	4133
4088	44244	4122
4089	44254	4111
4090	44264	4100
4091	44274	4089
4092	44284	4079
4093	44295	4068
4094	44306	4057
4095	44318	4046
4096	44333	4036
4097	44345	4025
4098	44356	4014
4099	44367	4003
4100	44377	3993
4101	44388	3982
4102	44399	3971
4103	44410	3960
4104	44421	3949
4105	44432	3938
4106	44443	3928
4107	44453	3917
4108	44464	3906
4109	44474	3895
4110	44485	3884
4111	44497	3874
4112	44508	3863
4113	44518	3852
4114	44529	3841
4115	44539	3830
4116	44549	3819
4117	44560	3808
4118	44570	3798
4119	44581	3787
4120	44592	3776
4121	44602	3765
4122	44613	3754
4123	44623	3743
4124	44633	3733
4125	44644	3722
4126	44654	3711
4127	44665	3700
4128	44675	3689
4129	44687	3678
4130	44698	3668
4131	44708	3657
4132	44720	3646
4133	44731	3635
4134	44742	3624
4135	44753	3614
4136	44764	3603
4137	44775	3592
4138	44785	3581
4139	44796	3570
4140	44806	3559
4141	44818	3549
4142	44829	3538
4143	44840	3527
4144	44852	3516
4145	44863	3505
4146	44874	3495
4147	44885	3484
4148	44896	3473
4149	44906	3462
4150	44917	3451
4151	44927	3440
4152	44937	3430
4153	44947	3419
4154	44959	3408
4155	44969	3397
4156	44979	3386
4157	44989	3375
4158	44999	3364
4159	45010	3354
4160	45020	3343
4161	45030	3332
4162	45041	3321
4163	45051	3310
4164	45062	3299
4165	45072	3289
4166	45083	3278
4167	45094	3267
4168	45104	3256
4169	45114	3245
4170	45124	3234
4171	45135	3223
4172	45145	3213
4173	45156	3202
4174	45166	3191
4175	45179	3180
4176	45192	3170
4177	45202	3159
4178	45213	3148
4179	45225	3137
4180	45235	3126
4181	45246	3115
4182	45256	3105
4183	45267	3094
4184	45278	3083
4185	45291	3072
4186	45302	3061
4187	45313	3051
4188	45324	3040
4189	45335	3029
4190	45346	3018
4191	45356	3007
4192	45367	2997
4193	45378	2986
4194	45389	2975
4195	45400	2964
4196	45410	2953
4197	45421	2942
4198	45431	2932
4199	45442	2921
4200	45452	2910
4201	45462	2899
4202	45472	2888
4203	45483	2877
4204	45494	2867
4205	45504	2856
4206	45514	2845
4207	45525	2834
4208	45535	2823
4209	45545	2812
4210	45555	2801
4211	45566	2791
4212	45577	2780
4213	45587	2769
4214	45597	2758
4215	45608	2747
4216	45619	2736
4217	45629	2726
4218	45639	2715
4219	45649	2704
4220	45660	2693
4221	45670	2682
4222	45681	2671
4223	45691	2661
4224	45702	2650
4225	45712	2639
4226	45723	2628
4227	45733	2617
4228	45743	2606
4229	45754	2595
4230	45764	2585
4231	45774	2574
4232	45784	2563
4233	45795	2552
4234	45806	2541
4235	45816	2530
4236	45826	2520
4237	45837	2509
4238	45848	2498
4239	45858	2487
4240	45868	2476
4241	45878	2465
4242	45889	2455
4243	45899	2444
4244	45909	2433
4245	45920	2422
4246	45931	2411
4247	45941	2400
4248	45952	2390
4249	45962	2379
4250	45972	2368
4251	45983	2357
4252	45993	2346
4253	46003	2335
4254	46014	2325
4255	46024	2314
4256	46035	2303
4257	46045	2292
4258	46056	2281
4259	46067	2270
4260	46077	2260
4261	46087	2249
4262	46097	2238
4263	46108	2227
4264	46118	2216
4265	46128	2205
4266	46138	2195
4267	46148	2184
4268	46160	2173
4269	46171	2162
4270	46181	2151
4271	46191	2140
4272	46201	2130
4273	46212	2119
4274	46222	2108
4275	46232	2097
4276	46243	2086
4277	46253	2075
4278	46264	2065
4279	46274	2054
4280	46285	2043
4281	46296	2032
4282	46306	2021
4283	46317	2010
4284	46327	2000
4285	46337	1989
4286	46347	1978
4287	46358	1967
4288	46368	1956
4289	46380	1946
4290	46391	1935
4291	46402	1924
4292	46413	1913
4293	46424	1902
4294	46434	1891
4295	46444	1881
4296	46455	1870
4297	46465	1859
4298	46475	1848
4299	46485	1837
4300	46496	1826
4301	46506	1816
4302	46518	1805
4303	46529	1794
4304	46540	1783
4305	46550	1772
4306	46561	1762
4307	46571	1751
4308	46581	1740
4309	46591	1729
4310	46602	1718
4311	46612	1707
4312	46623	1697
4313	46636	1686
4314	46648	1675
4315	46660	1664
4316	46673	1654
4317	46685	1643
4318	46697	1632
4319	46710	1621
4320	46721	1611
4321	46732	1600
4322	46743	1589
4323	46754	1578
4324	46764	1567
4325	46774	1556
4326	46786	1546
4327	46798	1535
4328	46811	1524
4329	46823	1513
4330	46835	1503
4331	46847	1492
4332	46859	1481
4333	46871	1470
4334	46882	1460
4335	46893	1449
4336	46903	1438
4337	46913	1427
4338	46924	1416
4339	46935	1405
4340	46946	1395
4341	46957	1384
4342	46968	1373
4343	46979	1362
4344	46990	1351
4345	47000	1341
4346	47011	1330
4347	47021	1319
4348	47031	1308
4349	47041	1297
4350	47051	1286
4351	47061	1276
4352	47071	1265
4353	47082	1254
4354	47093	1243
4355	47103	1232
4356	47115	1221
4357	47125	1211
4358	47135	1200
4359	47145	1189
4360	47155	1178
4361	47166	1167
4362	47176	1156
4363	47186	1146
4364	47196	1135
4365	47207	1124
4366	47217	1113
4367	47228	1102
4368	47239	1092
4369	47249	1081
4370	47260	1070
4371	47270	1059
4372	47280	1048
4373	47290	1037
4374	47300	1027
4375	47311	1016
4376	47321	1005
4377	47332	994
4378	47342	983
4379	47353	973
4380	47364	962
4381	47374	951
4382	47384	940
4383	47394	929
4384	47405	918
4385	47415	908
4386	47426	897
4387	47436	886
4388	47447	875
4389	47457	864
4390	47468	854
4391	47478	843
4392	47489	832
4393	47499	821
4394	47509	810
4395	47519	799
4396	47529	789
4397	47540	778
4398	47550	767
4399	47560	756
4400	47570	745
4401	47581	735
4402	47591	724
4403	47602	713
4404	47613	702
4405	47623	691
4406	47633	680
4407	47644	670
4408	47654	659
4409	47665	648
4410	47675	637
4411	47685	626
4412	47696	616
4413	47707	605
4414	47718	594
4415	47728	583
4416	47739	572
4417	47749	562
4418	47759	551
4419	47769	540
4420	47779	529
4421	47790	518
4422	47800	507
4423	47810	497
4424	47822	486
4425	47833	475
4426	47844	464
4427	47856	453
4428	47866	443
4429	47877	432
4430	47887	421
4431	47897	410
4432	47907	399
4433	47918	389
4434	47928	378
4435	47939	367
4436	47950	356
4437	47961	345
4438	47971	335
4439	47981	324
4440	47992	313
4441	48002	302
4442	48013	291
4443	48025	280
4444	48036	270
4445	48047	259
4446	48058	248
4447	48069	237
4448	48079	226
4449	48089	216
4450	48100	205
4451	48110	194
4452	48120	183
4453	48131	172
4454	48141	162
4455	48152	151
4456	48162	140
4457	48173	129
4458	48184	118
4459	48194	108
4460	48204	97
4461	48215	86
4462	48225	75
4463	48235	64
4464	48245	54
4465	48255	43
4466	48266	32
4467	48276	21
4468	48286	10
4469	48301	0
